Ticker,Date,Spot_Rate,Qualifier,Qualifier_Description
index,,data_Value,qualifier,qualifier_Description
FBXD,2023-07-10,1832,ENAE,Europe North America East
FBXD,2023-07-10,2639,ESAW,Europe South America West
FBXD,2023-07-10,1347.78,CNAW,China North America West
FBXD,2023-07-10,542.11,NAWC,North America West China
FBXD,2023-07-10,2377.54,CNAE,China North America East
FBXD,2023-07-10,552.67,NAEE,North America East Europe
FBXD,2023-07-10,582.71,NAEC,North America East China
FBXD,2023-07-10,1285.57,CNER,China North Europe
FBXD,2023-07-10,1029.76,PANA,China North America East - West Spread
FBXD,2023-07-10,379,MEDC,Mediterranean China
FBXD,2023-07-07,406.15,NERC,North Europe China
FBXD,2023-07-07,1286.92,GLBL,Global
FBXD,2023-07-07,1181.17,ESAE,Europe South America East
FBXD,2023-07-07,1025.25,PANA,China North America East - West Spread
FBXD,2023-07-07,1832,ENAE,Europe North America East
FBXD,2023-07-07,1355.64,CNAW,China North America West
FBXD,2023-07-07,2062.33,CMED,China Mediterranean
FBXD,2023-07-07,542.11,NAWC,North America West China
FBXD,2023-07-07,2380.89,CNAE,China North America East
FBXD,2023-07-07,582.71,NAEC,North America East China
FBXD,2023-07-07,552.31,NAEE,North America East Europe
FBXD,2023-07-07,379,MEDC,Mediterranean China
FBXD,2023-07-07,1295.96,CNER,China North Europe
FBXD,2023-07-07,2639,ESAW,Europe South America West
FBXD,2023-07-06,2084.14,CMED,China Mediterranean
FBXD,2023-07-06,1832,ENAE,Europe North America East
FBXD,2023-07-06,1294,GLBL,Global
FBXD,2023-07-06,1369.58,CNAW,China North America West
FBXD,2023-07-06,1306.16,CNER,China North Europe
FBXD,2023-07-06,542.11,NAWC,North America West China
FBXD,2023-07-06,2387.2,CNAE,China North America East
FBXD,2023-07-06,552.31,NAEE,North America East Europe
FBXD,2023-07-06,379,MEDC,Mediterranean China
FBXD,2023-07-06,1181.17,ESAE,Europe South America East
FBXD,2023-07-06,580.84,NAEC,North America East China
FBXD,2023-07-06,2639,ESAW,Europe South America West
FBXD,2023-07-06,405.73,NERC,North Europe China
FBXD,2023-07-06,1017.62,PANA,China North America East - West Spread
FBXD,2023-07-05,2394.83,CNAE,China North America East
FBXD,2023-07-05,405.73,NERC,North Europe China
FBXD,2023-07-05,2120.02,CMED,China Mediterranean
FBXD,2023-07-05,1246,ESAE,Europe South America East
FBXD,2023-07-05,1297.45,GLBL,Global
FBXD,2023-07-05,1028.1,PANA,China North America East - West Spread
FBXD,2023-07-05,2639,ESAW,Europe South America West
FBXD,2023-07-05,1366.73,CNAW,China North America West
FBXD,2023-07-05,542.11,NAWC,North America West China
FBXD,2023-07-05,1832,ENAE,Europe North America East
FBXD,2023-07-05,378.92,MEDC,Mediterranean China
FBXD,2023-07-05,552.31,NAEE,North America East Europe
FBXD,2023-07-05,580.84,NAEC,North America East China
FBXD,2023-07-05,1299.48,CNER,China North Europe
FBXD,2023-07-04,2341.84,CNAE,China North America East
FBXD,2023-07-04,405.73,NERC,North Europe China
FBXD,2023-07-04,2162.65,CMED,China Mediterranean
FBXD,2023-07-04,1246.4,ESAE,Europe South America East
FBXD,2023-07-04,1285.69,GLBL,Global
FBXD,2023-07-04,1832,ENAE,Europe North America East
FBXD,2023-07-04,1293.24,CNAW,China North America West
FBXD,2023-07-04,542.11,NAWC,North America West China
FBXD,2023-07-04,1298.39,CNER,China North Europe
FBXD,2023-07-04,474,MEDC,Mediterranean China
FBXD,2023-07-04,552.31,NAEE,North America East Europe
FBXD,2023-07-04,580.84,NAEC,North America East China
FBXD,2023-07-04,2639,ESAW,Europe South America West
FBXD,2023-07-04,1048.6,PANA,China North America East - West Spread
FBXD,2023-07-03,405.73,NERC,North Europe China
FBXD,2023-07-03,1285.97,GLBL,Global
FBXD,2023-07-03,1832,ENAE,Europe North America East
FBXD,2023-07-03,1246.4,ESAE,Europe South America East
FBXD,2023-07-03,1164.84,PANA,China North America East - West Spread
FBXD,2023-07-03,1208.58,CNAW,China North America West
FBXD,2023-07-03,542.11,NAWC,North America West China
FBXD,2023-07-03,2317.39,CMED,China Mediterranean
FBXD,2023-07-03,2373.42,CNAE,China North America East
FBXD,2023-07-03,474,MEDC,Mediterranean China
FBXD,2023-07-03,580.83,NAEC,North America East China
FBXD,2023-07-03,1299.56,CNER,China North Europe
FBXD,2023-07-03,2639,ESAW,Europe South America West
FBXD,2023-07-03,552.31,NAEE,North America East Europe
FBXD,2023-06-30,2185.58,CNAE,China North America East
FBXD,2023-06-30,353.76,NERC,North Europe China
FBXD,2023-06-30,1269.54,GLBL,Global
FBXD,2023-06-30,1371.88,ESAE,Europe South America East
FBXD,2023-06-30,1001.22,PANA,China North America East - West Spread
FBXD,2023-06-30,1184.36,CNAW,China North America West
FBXD,2023-06-30,2191.82,CMED,China Mediterranean
FBXD,2023-06-30,622.02,NAWC,North America West China
FBXD,2023-06-30,515.02,NAEE,North America East Europe
FBXD,2023-06-30,474.04,MEDC,Mediterranean China
FBXD,2023-06-30,2082,ENAE,Europe North America East
FBXD,2023-06-30,641.78,NAEC,North America East China
FBXD,2023-06-30,1293.13,CNER,China North Europe
FBXD,2023-06-30,2639,ESAW,Europe South America West
FBXD,2023-06-29,2188.68,CNAE,China North America East
FBXD,2023-06-29,2191.76,CMED,China Mediterranean
FBXD,2023-06-29,1370.59,ESAE,Europe South America East
FBXD,2023-06-29,1271.45,GLBL,Global
FBXD,2023-06-29,2082,ENAE,Europe North America East
FBXD,2023-06-29,1197.78,CNAW,China North America West
FBXD,2023-06-29,582.15,NAWC,North America West China
FBXD,2023-06-29,352.94,NERC,North Europe China
FBXD,2023-06-29,499.32,NAEE,North America East Europe
FBXD,2023-06-29,474.91,MEDC,Mediterranean China
FBXD,2023-06-29,693.67,NAEC,North America East China
FBXD,2023-06-29,1296.79,CNER,China North Europe
FBXD,2023-06-29,990.9,PANA,China North America East - West Spread
FBXD,2023-06-29,2636.47,ESAW,Europe South America West
FBXD,2023-06-28,2189,CNAE,China North America East
FBXD,2023-06-28,2175.19,CMED,China Mediterranean
FBXD,2023-06-28,353.83,NERC,North Europe China
FBXD,2023-06-28,1270.11,GLBL,Global
FBXD,2023-06-28,2082,ENAE,Europe North America East
FBXD,2023-06-28,992.81,PANA,China North America East - West Spread
FBXD,2023-06-28,2639,ESAW,Europe South America West
FBXD,2023-06-28,1196.19,CNAW,China North America West
FBXD,2023-06-28,586.52,NAWC,North America West China
FBXD,2023-06-28,472.04,MEDC,Mediterranean China
FBXD,2023-06-28,1374.97,ESAE,Europe South America East
FBXD,2023-06-28,503.25,NAEE,North America East Europe
FBXD,2023-06-28,1296,CNER,China North Europe
FBXD,2023-06-28,694.16,NAEC,North America East China
FBXD,2023-06-27,2225.72,CNAE,China North America East
FBXD,2023-06-27,2191.76,CMED,China Mediterranean
FBXD,2023-06-27,353.83,NERC,North Europe China
FBXD,2023-06-27,1287.59,GLBL,Global
FBXD,2023-06-27,2082,ENAE,Europe North America East
FBXD,2023-06-27,1385.97,ESAE,Europe South America East
FBXD,2023-06-27,1035.47,PANA,China North America East - West Spread
FBXD,2023-06-27,3142,ESAW,Europe South America West
FBXD,2023-06-27,1190.25,CNAW,China North America West
FBXD,2023-06-27,1296,CNER,China North Europe
FBXD,2023-06-27,582.15,NAWC,North America West China
FBXD,2023-06-27,466.9,MEDC,Mediterranean China
FBXD,2023-06-27,501.99,NAEE,North America East Europe
FBXD,2023-06-27,693.91,NAEC,North America East China
FBXD,2023-06-26,2225.72,CNAE,China North America East
FBXD,2023-06-26,353.83,NERC,North Europe China
FBXD,2023-06-26,1386.06,ESAE,Europe South America East
FBXD,2023-06-26,2082,ENAE,Europe North America East
FBXD,2023-06-26,1287.26,GLBL,Global
FBXD,2023-06-26,3142,ESAW,Europe South America West
FBXD,2023-06-26,2191.87,CMED,China Mediterranean
FBXD,2023-06-26,1192.51,CNAW,China North America West
FBXD,2023-06-26,581.05,NAWC,North America West China
FBXD,2023-06-26,486.46,NAEE,North America East Europe
